transaction_id,account_id,merchant_id,card_id,transaction_timestamp,transaction_type,transaction_channel,transaction_status,amount,currency,reference_number,narration,location_city,location_state,is_international,created_at,updated_at,source_system
TR00466066,ACC00007732,,CD00008103,2019-03-10 10:26:46,Debit,POS,Success,69577.88,INR,TXNUTR202608037738583980,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.616099,,Enterprise System
TR00466067,ACC00007722,,,2020-05-18 20:48:18,Debit,Online Banking,Success,49424.41,INR,TXNUTR202608032207823412,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.616099,,Enterprise System
TR00466068,ACC00007728,,CD00008098,2020-03-14 19:26:17,Credit,IMPS,Success,132103.54,INR,TXNUTR202608037054566748,Funds Credited,LATUR,MAHARASHTRA,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466069,ACC00007726,,CD00008095,2024-10-14 07:39:16,Credit,IMPS,Success,455951.53,INR,TXNUTR202608037530584551,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466070,ACC00007748,,CD00008121,2012-01-03 02:13:29,Transfer,IMPS,Success,484079.32,INR,TXNUTR202608038446965871,IMPS Transfer,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466071,ACC00007728,,CD00008098,2015-09-13 15:15:37,Withdrawal,ATM,Success,18310.15,INR,TXNUTR202608034763238782,Cash Withdrawal,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466072,ACC00007728,,CD00008098,2024-08-29 13:10:31,Debit,ATM,Success,4637.77,INR,TXNUTR202608035435026345,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466073,ACC00007722,,,2013-08-12 11:28:39,Debit,Online Banking,Success,69687.38,INR,TXNUTR202608030673162519,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466074,ACC00007769,,,2012-11-22 06:27:52,Debit,Mobile Banking,Success,6810.11,INR,TXNUTR202608036191979668,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466075,ACC00007764,,,2025-02-15 20:13:55,Credit,NEFT,Success,110383.88,INR,TXNUTR202608038924053084,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.617129,,Enterprise System
TR00466076,ACC00007716,MER00001138,,2014-01-12 06:54:36,POS Purchase,POS,Success,40440.74,INR,TXNUTR202608038859736624,POS Purchase at Royal Mittal Store,ALAPPUZHA,KERALA,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466077,ACC00007721,,CD00008089,2026-05-05 04:31:08,Debit,POS,Success,73395.35,INR,TXNUTR202608031008038465,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466078,ACC00007717,,CD00008084,2026-05-09 09:11:27,Transfer,NEFT,Success,354200.14,INR,TXNUTR202608038891567800,NEFT Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466079,ACC00007705,,CD00008070,2018-12-23 01:44:44,Credit,Branch,Completed,80503.43,INR,TXNUTR202608035657808339,Funds Credited,VIKARABAD,TELANGANA,Yes,2026-08-03 12:22:49.618117,,Enterprise System
TR00466080,ACC00007710,,CD00008076,2021-05-03 15:27:01,Debit,ATM,Success,13714.29,INR,TXNUTR202608032624193741,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466081,ACC00007731,MER00001106,,2026-04-25 03:29:24,Online Payment,Mobile Banking,Success,55041.54,INR,TXNUTR202608030643286569,Online Payment to Modern Bir Store,AYODHYA,UTTAR PRADESH,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466082,ACC00007712,,CD00008077,2021-08-27 14:13:01,Credit,UPI,Success,16593.02,INR,TXNUTR202608035914308711,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466083,ACC00007714,,,2026-05-09 13:10:10,Transfer,RTGS,Success,1673612.44,INR,TXNUTR202608033296917777,RTGS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.618117,,Enterprise System
TR00466084,ACC00007701,,CD00008065,2025-10-22 16:27:39,Deposit,Cheque,Success,178083.47,INR,TXNUTR202608031025513661,Cash Deposit,UDALGURI,ASSAM,No,2026-08-03 12:22:49.619121,,Enterprise System
TR00466085,ACC00007741,,CD00008114,2013-12-23 20:00:16,Credit,IMPS,Success,402083.11,INR,TXNUTR202608038470204527,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.619121,,Enterprise System
TR00466086,ACC00007709,MER00001105,CD00008075,2013-09-01 02:51:02,POS Purchase,POS,Success,69049.95,INR,TXNUTR202608035423031444,POS Purchase at New Prasad Fresh,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.619121,,Enterprise System
TR00466087,ACC00007752,,CD00008125,2026-05-20 20:39:05,Credit,Branch,Success,16216.07,INR,TXNUTR202608031750546737,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.619121,,Enterprise System
TR00466088,ACC00007752,,CD00008125,2026-04-11 18:52:02,Credit,IMPS,Success,7738.27,INR,TXNUTR202608033217833983,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.619121,,Enterprise System
TR00466089,ACC00007710,,CD00008076,2023-11-15 10:27:04,Debit,POS,Success,27686.68,INR,TXNUTR202608030626779157,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466090,ACC00007765,,CD00008137,2025-07-23 20:01:03,Debit,ATM,Success,10285.15,INR,TXNUTR202608039070781160,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466091,ACC00007711,MER00001124,,2023-10-21 12:16:12,Online Payment,Mobile Banking,Success,27015.36,INR,TXNUTR202608034033080639,Online Payment to Shree Banerjee Dhaba,RATNAGIRI,MAHARASHTRA,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466092,ACC00007704,,CD00008068,2024-06-30 05:31:28,Debit,Mobile Banking,Success,21195.43,INR,TXNUTR202608036470740068,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466093,ACC00007750,MER00001101,CD00008123,2023-12-20 06:34:03,POS Purchase,POS,Success,27990.14,INR,TXNUTR202608033234234880,POS Purchase at Om Apte Communications,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466094,ACC00007721,,CD00008089,2025-11-22 03:44:26,Credit,Branch,Success,5525.8,INR,TXNUTR202608037915737530,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466095,ACC00007764,,,2023-02-09 04:52:44,Deposit,Cheque,Success,361256.82,INR,TXNUTR202608038946306590,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.619713,,Enterprise System
TR00466096,ACC00007703,,,2023-10-14 02:58:24,Debit,ATM,Success,19581.1,INR,TXNUTR202608036548749743,Funds Debited,NAGAUR,RAJASTHAN,No,2026-08-03 12:22:49.620819,,Enterprise System
TR00466097,ACC00007722,,,2021-06-23 19:40:54,Credit,IMPS,Success,107316.83,INR,TXNUTR202608038991439192,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.620819,,Enterprise System
TR00466098,ACC00007748,,CD00008121,2013-02-26 20:40:48,Credit,UPI,Success,6682.36,INR,TXNUTR202608031139594298,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.620819,,Enterprise System
TR00466099,ACC00007733,,CD00008104,2026-04-07 13:37:47,Credit,NEFT,Success,169053.57,INR,TXNUTR202608038619453015,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.620819,,Enterprise System
TR00466100,ACC00007736,,CD00008107,2015-10-30 05:45:41,Transfer,NEFT,Success,352034.52,INR,TXNUTR202608035975036004,NEFT Transfer,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.620819,,Enterprise System
TR00466101,ACC00007726,MER00001103,CD00008095,2025-01-06 09:41:18,Online Payment,Mobile Banking,Success,97014.83,INR,TXNUTR202608032860734243,Online Payment to Om Salvi Fresh,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.621820,,Enterprise System
TR00466102,ACC00007706,,CD00008071,2026-01-03 21:10:03,Credit,IMPS,Success,25721.61,INR,TXNUTR202608035442807245,Funds Credited,DARJEELING,WEST BENGAL,No,2026-08-03 12:22:49.621820,,Enterprise System
TR00466103,ACC00007705,MER00001103,CD00008070,2017-08-06 15:21:27,POS Purchase,POS,Success,25159.25,INR,TXNUTR202608034067508548,POS Purchase at Om Salvi Fresh,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.622805,,Enterprise System
TR00466104,ACC00007719,MER00001121,CD00008087,2018-04-06 19:47:44,POS Purchase,POS,Success,48542.52,INR,TXNUTR202608037521763000,POS Purchase at Modern Gill Clinic,CHENNAI,TAMIL NADU,Yes,2026-08-03 12:22:49.622805,,Enterprise System
TR00466105,ACC00007739,,CD00008112,2025-05-31 01:33:31,Credit,RTGS,Success,206815.98,INR,TXNUTR202608032083078962,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.622805,,Enterprise System
TR00466106,ACC00007710,,CD00008076,2025-03-23 07:48:20,Credit,UPI,Success,6440.16,INR,TXNUTR202608039243229883,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.622805,,Enterprise System
TR00466107,ACC00007719,,CD00008087,2024-05-26 05:43:22,Debit,POS,Success,41157.61,INR,TXNUTR202608034081292632,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.622805,,Enterprise System
TR00466108,ACC00007742,,CD00008115,2025-08-13 05:37:17,Credit,UPI,Success,14076.31,INR,TXNUTR202608034254022178,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.622805,,Enterprise System
TR00466109,ACC00007709,MER00001123,CD00008075,2013-04-06 18:13:15,POS Purchase,POS,Success,67433.72,INR,TXNUTR202608037015692744,POS Purchase at New Patel Multiplex,SIKAR,RAJASTHAN,No,2026-08-03 12:22:49.623807,,Enterprise System
TR00466110,ACC00007746,,CD00008118,2025-06-26 08:50:32,Debit,ATM,Failed,9014.03,INR,TXNUTR202608036332461991,Funds Debited,KINNAUR,HIMACHAL PRADESH,No,2026-08-03 12:22:49.624807,,Enterprise System
TR00466111,ACC00007731,,,2025-11-24 07:58:40,Credit,RTGS,Reversed,1456380.7,INR,TXNUTR202608035694185201,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.624807,,Enterprise System
TR00466112,ACC00007739,,CD00008112,2026-02-04 04:28:33,Credit,Branch,Success,47523.08,INR,TXNUTR202608036353494070,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.624807,,Enterprise System
TR00466113,ACC00007751,,,2013-04-22 06:24:11,Transfer,Online Banking,Success,67973.57,INR,TXNUTR202608032221303512,Online Banking Transfer,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.624807,,Enterprise System
TR00466114,ACC00007759,MER00001117,CD00008131,2026-03-11 22:33:27,POS Purchase,POS,Success,13606.11,INR,TXNUTR202608038341496021,POS Purchase at Om Rajan Water Supply,NABARANGPUR,ODISHA,No,2026-08-03 12:22:49.624807,,Enterprise System
TR00466115,ACC00007714,,,2026-06-15 04:18:17,Debit,ATM,Success,6882.61,INR,TXNUTR202608035913499799,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.624807,,Enterprise System
TR00466116,ACC00007714,,,2026-05-21 19:57:52,Credit,UPI,Success,23072.79,INR,TXNUTR202608036388168449,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.625817,,Enterprise System
TR00466117,ACC00007739,MER00001123,CD00008112,2024-08-19 21:32:50,Online Payment,UPI,Success,15334.69,INR,TXNUTR202608036866624926,Online Payment to New Patel Multiplex,RANGA REDDY,TELANGANA,No,2026-08-03 12:22:49.625817,,Enterprise System
TR00466118,ACC00007729,,,2026-01-09 18:14:25,Credit,RTGS,Success,1259652.67,INR,TXNUTR202608032733120294,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.625817,,Enterprise System
TR00466119,ACC00007752,MER00001114,CD00008125,2026-04-18 00:51:15,POS Purchase,POS,Success,13236.44,INR,TXNUTR202608038183823618,POS Purchase at Royal Hayre Cafe,PURBI CHAMPARAN,BIHAR,No,2026-08-03 12:22:49.625817,,Enterprise System
TR00466120,ACC00007704,,CD00008068,2026-05-23 13:19:53,Withdrawal,ATM,Success,5003.0,INR,TXNUTR202608032499957061,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:49.625817,,Enterprise System
TR00466121,ACC00007727,MER00001103,CD00008096,2017-11-21 19:47:40,Online Payment,UPI,Success,21481.51,INR,TXNUTR202608037623494672,Online Payment to Om Salvi Fresh,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466122,ACC00007706,,CD00008071,2026-03-31 10:14:34,Credit,NEFT,Reversed,382509.84,INR,TXNUTR202608037022319408,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466123,ACC00007750,,CD00008123,2026-01-01 19:41:06,Credit,IMPS,Success,307902.53,INR,TXNUTR202608033023578070,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466124,ACC00007737,,CD00008109,2010-04-03 14:00:46,Withdrawal,Branch,Success,14254.84,INR,TXNUTR202608039977455531,Cash Withdrawal,KUSHI NAGAR,UTTAR PRADESH,Yes,2026-08-03 12:22:49.626810,,Enterprise System
TR00466125,ACC00007706,,CD00008071,2025-12-31 16:09:55,Debit,Mobile Banking,Success,68363.68,INR,TXNUTR202608037289805569,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466126,ACC00007759,,CD00008131,2020-08-30 04:57:10,Credit,RTGS,Success,312746.91,INR,TXNUTR202608030449124329,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466127,ACC00007740,,CD00008113,2015-12-03 21:40:06,Withdrawal,Branch,Success,5403.13,INR,TXNUTR202608031823111063,Cash Withdrawal,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466128,ACC00007760,,,2024-02-09 13:52:09,Credit,UPI,Success,898.13,INR,TXNUTR202608036853184291,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466129,ACC00007742,,CD00008115,2022-07-14 11:37:31,Credit,Branch,Success,33459.35,INR,TXNUTR202608032561086875,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.626810,,Enterprise System
TR00466130,ACC00007722,,,2011-09-28 09:04:08,Debit,Online Banking,Success,59266.58,INR,TXNUTR202608033079917858,Funds Debited,TIRUNELVELI,TAMIL NADU,Yes,2026-08-03 12:22:49.627811,,Enterprise System
TR00466131,ACC00007734,,CD00008105,2019-01-14 17:47:42,Credit,Branch,Success,20906.49,INR,TXNUTR202608039202345333,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466132,ACC00007721,,CD00008089,2026-07-18 00:10:05,Deposit,Cheque,Success,721352.05,INR,TXNUTR202608037562264943,Cash Deposit,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466133,ACC00007759,MER00001106,CD00008131,2024-01-17 16:14:58,POS Purchase,POS,Success,5614.54,INR,TXNUTR202608033082398158,POS Purchase at Modern Bir Store,AYODHYA,UTTAR PRADESH,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466134,ACC00007718,MER00001123,CD00008085,2021-04-10 00:51:44,Online Payment,UPI,Success,22765.25,INR,TXNUTR202608037193842566,Online Payment to New Patel Multiplex,RANGA REDDY,TELANGANA,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466135,ACC00007703,,,2025-04-15 20:50:04,Withdrawal,ATM,Success,6291.77,INR,TXNUTR202608038112658705,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466136,ACC00007768,MER00001116,CD00008141,2017-12-23 09:15:14,POS Purchase,POS,Success,64646.69,INR,TXNUTR202608035953581125,POS Purchase at Sri Goyal Fuel Station,JEHANABAD,BIHAR,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466137,ACC00007722,MER00001102,,2015-05-16 09:54:00,Online Payment,UPI,Success,10414.43,INR,TXNUTR202608039728969669,Online Payment to Modern Virk Provision Store,UDALGURI,ASSAM,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466138,ACC00007765,,CD00008138,2025-04-28 22:58:33,Credit,RTGS,Success,1636089.85,INR,TXNUTR202608039899946472,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.627811,,Enterprise System
TR00466139,ACC00007732,,CD00008103,2017-02-19 21:41:44,Deposit,ATM,Success,12643.74,INR,TXNUTR202608036782852352,Cash Deposit,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.629416,,Enterprise System
TR00466140,ACC00007701,,CD00008065,2026-05-10 09:16:17,Withdrawal,ATM,Success,18151.58,INR,TXNUTR202608035084498468,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:49.629416,,Enterprise System
TR00466141,ACC00007718,,CD00008085,2018-09-22 13:57:29,Debit,POS,Success,14787.88,INR,TXNUTR202608037066797994,Funds Debited,MOGA,PUNJAB,No,2026-08-03 12:22:49.629416,,Enterprise System
TR00466142,ACC00007745,,CD00008117,2025-02-21 09:59:02,Credit,RTGS,Success,637317.97,INR,TXNUTR202608036328039481,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.629416,,Enterprise System
TR00466143,ACC00007752,,CD00008125,2026-01-09 20:25:23,Withdrawal,Branch,Success,23223.94,INR,TXNUTR202608033036237868,Cash Withdrawal,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:49.629416,,Enterprise System
TR00466144,ACC00007712,,CD00008077,2023-07-06 17:05:37,Credit,IMPS,Success,12495.78,INR,TXNUTR202608036722502513,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.630423,,Enterprise System
TR00466145,ACC00007722,,,2020-05-14 03:42:21,Debit,Online Banking,Success,54650.45,INR,TXNUTR202608038102398255,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.630423,,Enterprise System
TR00466146,ACC00007732,MER00001105,CD00008103,2018-06-16 06:07:25,Online Payment,UPI,Success,4992.1,INR,TXNUTR202608031401278954,Online Payment to New Prasad Fresh,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.630423,,Enterprise System
TR00466147,ACC00007718,,CD00008085,2018-10-14 15:09:49,Debit,UPI,Reversed,21875.66,INR,TXNUTR202608039167284410,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.630423,,Enterprise System
TR00466148,ACC00007713,MER00001116,CD00008078,2025-03-09 17:20:21,Online Payment,Online Banking,Success,84412.66,INR,TXNUTR202608034818745057,Online Payment to Sri Goyal Fuel Station,JEHANABAD,BIHAR,No,2026-08-03 12:22:49.630423,,Enterprise System
TR00466149,ACC00007715,MER00001108,CD00008080,2020-10-06 01:26:08,POS Purchase,POS,Success,10066.25,INR,TXNUTR202608032218820366,POS Purchase at Sai Johal Fresh,SINDHUDURG,MAHARASHTRA,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466150,ACC00007760,,,2023-07-24 04:47:38,Debit,POS,Completed,1738.77,INR,TXNUTR202608031631103158,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466151,ACC00007770,,CD00008143,2021-08-10 02:07:30,Credit,RTGS,Success,1597501.54,INR,TXNUTR202608032413019957,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466152,ACC00007749,,CD00008122,2026-06-09 21:39:23,Credit,RTGS,Success,828483.93,INR,TXNUTR202608032370576048,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466153,ACC00007717,MER00001129,CD00008084,2026-07-18 11:02:35,Online Payment,Online Banking,Success,61758.18,INR,TXNUTR202608035667136716,Online Payment to Sai Parsa Water Supply,NADIA,WEST BENGAL,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466154,ACC00007712,,CD00008077,2021-09-21 00:51:48,Credit,NEFT,Success,35072.76,INR,TXNUTR202608038416729165,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466155,ACC00007741,,CD00008114,2021-04-26 06:02:51,Withdrawal,Branch,Success,28450.41,INR,TXNUTR202608039691723600,Cash Withdrawal,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:49.631511,,Enterprise System
TR00466156,ACC00007752,MER00001118,CD00008125,2026-02-25 16:06:25,Online Payment,Online Banking,Success,33302.16,INR,TXNUTR202608034129649295,Online Payment to Sri Bhatnagar Water Supply,MURSHIDABAD,WEST BENGAL,No,2026-08-03 12:22:49.632508,,Enterprise System
TR00466157,ACC00007768,,CD00008141,2018-02-12 04:45:56,Debit,Online Banking,Success,15846.08,INR,TXNUTR202608038632471943,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.632508,,Enterprise System
TR00466158,ACC00007743,MER00001145,CD00008116,2024-07-31 10:37:02,Online Payment,UPI,Success,6270.09,INR,TXNUTR202608039228479816,Online Payment to Prime Bawa Energy,BARPETA,ASSAM,No,2026-08-03 12:22:49.632508,,Enterprise System
TR00466159,ACC00007703,MER00001119,,2025-08-31 11:11:55,POS Purchase,POS,Success,17524.21,INR,TXNUTR202608034519970353,POS Purchase at Modern Kala Marketplace,CHHOTAUDEPUR,GUJARAT,No,2026-08-03 12:22:49.632508,,Enterprise System
TR00466160,ACC00007712,,CD00008077,2018-07-27 18:34:30,Debit,POS,Pending,55424.88,INR,TXNUTR202608037679110046,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.633508,,Enterprise System
TR00466161,ACC00007757,,CD00008129,2023-12-28 20:14:33,Credit,RTGS,Success,744437.75,INR,TXNUTR202608038887762069,Funds Credited,TINSUKIA,ASSAM,No,2026-08-03 12:22:49.633508,,Enterprise System
TR00466162,ACC00007718,,CD00008085,2015-06-16 19:41:55,Debit,Online Banking,Success,52474.04,INR,TXNUTR202608039670343439,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.633508,,Enterprise System
TR00466163,ACC00007721,,CD00008089,2025-09-01 08:33:54,Credit,Branch,Success,89298.68,INR,TXNUTR202608034306928632,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.633508,,Enterprise System
TR00466164,ACC00007731,MER00001138,,2025-12-16 07:06:10,Online Payment,Online Banking,Success,98139.57,INR,TXNUTR202608031620717679,Online Payment to Royal Mittal Store,ALAPPUZHA,KERALA,No,2026-08-03 12:22:49.634511,,Enterprise System
TR00466165,ACC00007738,,CD00008110,2020-10-08 13:15:31,Credit,UPI,Success,3210.88,INR,TXNUTR202608037162507785,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.634511,,Enterprise System
TR00466166,ACC00007735,,CD00008106,2021-10-06 02:51:46,Debit,Online Banking,Success,78889.71,INR,TXNUTR202608033354747526,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:49.634511,,Enterprise System
TR00466167,ACC00007760,,,2025-08-02 12:22:39,Transfer,IMPS,Success,131065.31,INR,TXNUTR202608038994281583,IMPS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:49.634511,,Enterprise System
TR00466168,ACC00007770,,CD00008143,2020-10-10 09:11:41,Credit,IMPS,Success,336201.91,INR,TXNUTR202608032699214819,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:49.634511,,Enterprise System
