card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00006216,ACC00005968,1736501569644064,Debit,American Express,2020-01-27,2025-01-25,0.0,Active,GAURI DUA,365,Generated,Yes,No,2026-08-03 11:20:14.319314,,Enterprise System
CD00006217,ACC00005968,5457124294947706,Debit,Mastercard,2018-08-18,2023-08-17,0.0,Active,GAURI DUA,412,Generated,Yes,No,2026-08-03 11:20:14.320314,,Enterprise System
CD00006218,ACC00005969,7114443782221327,Credit,RuPay,2026-06-16,2031-06-15,1000000.0,Active,EKAPAD BARIA,576,Generated,Yes,No,2026-08-03 11:20:14.320314,,Enterprise System
CD00006219,ACC00005969,5237903691907524,Credit,RuPay,2026-05-08,2031-05-07,100000.0,Active,EKAPAD BARIA,623,Generated,Yes,No,2026-08-03 11:20:14.320314,,Enterprise System
CD00006220,ACC00005971,9940824386229955,Debit,Mastercard,2023-02-17,2028-02-16,0.0,Active,UPKAAR BAINS,912,Generated,Yes,No,2026-08-03 11:20:14.321314,,Enterprise System
CD00006221,ACC00005971,2088282986013858,Debit,Mastercard,2026-03-14,2031-03-13,0.0,Active,UPKAAR BAINS,934,Generated,Yes,No,2026-08-03 11:20:14.321314,,Enterprise System
CD00006222,ACC00005973,3474849674765404,Debit,Mastercard,2017-08-22,2022-08-21,0.0,Active,VEDHIKA SURI,629,Generated,Yes,No,2026-08-03 11:20:14.322316,,Enterprise System
CD00006223,ACC00005974,3011863353760375,Credit,RuPay,2013-05-14,2018-05-13,500000.0,Blocked,BHAVIKA PARIKH,877,Generated,Yes,No,2026-08-03 11:20:14.322316,,Enterprise System
CD00006224,ACC00005976,8778765093301424,Credit,Mastercard,2016-08-12,2021-08-11,1000000.0,Active,EKANSH WALIA,889,Generated,Yes,No,2026-08-03 11:20:14.322907,,Enterprise System
CD00006225,ACC00005978,0739430020468060,Debit,Visa,2017-10-14,2022-10-13,0.0,Active,HARINI SWAMY,375,Generated,Yes,No,2026-08-03 11:20:14.322907,,Enterprise System
CD00006226,ACC00005979,7212260867262959,Prepaid,Mastercard,2026-01-26,2031-01-25,50000.0,Active,SHRAVYA SABHARWAL,382,Generated,Yes,No,2026-08-03 11:20:14.323999,,Enterprise System
CD00006227,ACC00005982,2244174229100697,Prepaid,RuPay,2013-05-30,2018-05-29,50000.0,Lost,JEET SHERE,212,Generated,Yes,No,2026-08-03 11:20:14.323999,,Enterprise System
CD00006228,ACC00005982,9241758884945094,Debit,Mastercard,2020-03-13,2025-03-12,0.0,Active,JEET SHERE,530,Generated,Yes,No,2026-08-03 11:20:14.325005,,Enterprise System
CD00006229,ACC00005983,1079793360456920,Credit,Visa,2018-09-18,2023-09-17,1000000.0,Active,ETA MORAR,439,Pending,No,No,2026-08-03 11:20:14.325005,,Enterprise System
CD00006230,ACC00005984,5895497204617997,Credit,Visa,2024-02-23,2029-02-21,100000.0,Active,LEENA SAHOTA,378,Generated,Yes,No,2026-08-03 11:20:14.325005,,Enterprise System
CD00006231,ACC00005985,1387979278699500,Credit,RuPay,2011-03-14,2016-03-12,500000.0,Active,KRISHA DARA,184,Generated,Yes,No,2026-08-03 11:20:14.326005,,Enterprise System
CD00006232,ACC00005986,8949235600844466,Debit,RuPay,2012-06-11,2017-06-10,0.0,Active,CHANDRESH MANNAN,142,Pending,Yes,No,2026-08-03 11:20:14.326005,,Enterprise System
CD00006233,ACC00005987,6927607052517379,Charge,Mastercard,2025-12-04,2030-12-03,200000.0,Active,SAI SONI,332,Generated,Yes,No,2026-08-03 11:20:14.327013,,Enterprise System
CD00006234,ACC00005988,9956574895472709,Debit,Visa,2025-05-11,2030-05-10,0.0,Active,ANUSHA CHADA,791,Generated,Yes,No,2026-08-03 11:20:14.327013,,Enterprise System
CD00006235,ACC00005988,0175091623488804,Debit,Mastercard,2024-03-06,2029-03-05,0.0,Active,ANUSHA CHADA,584,Generated,Yes,No,2026-08-03 11:20:14.328010,,Enterprise System
CD00006236,ACC00005989,9620553904484614,Debit,American Express,2013-12-25,2018-12-24,0.0,Active,BRINDA MALLICK,242,Generated,Yes,No,2026-08-03 11:20:14.328010,,Enterprise System
CD00006237,ACC00005990,5312389210269476,Debit,Mastercard,2024-05-11,2029-05-10,0.0,Active,AADHYA SHERE,929,Generated,Yes,No,2026-08-03 11:20:14.328010,,Enterprise System
CD00006238,ACC00005991,0495187267555975,Credit,Mastercard,2026-07-05,2031-07-04,200000.0,Active,HEMANI PARMER,936,Generated,No,No,2026-08-03 11:20:14.329013,,Enterprise System
CD00006239,ACC00005992,7688168987033429,Debit,RuPay,2020-08-10,2025-08-09,0.0,Blocked,EKANI LATA,770,Generated,Yes,No,2026-08-03 11:20:14.329013,,Enterprise System
CD00006240,ACC00005992,6791280963627965,Charge,Visa,2018-10-16,2023-10-15,200000.0,Lost,EKANI LATA,985,Generated,Yes,No,2026-08-03 11:20:14.329915,,Enterprise System
CD00006241,ACC00005993,8953583477856733,Debit,Visa,2025-11-09,2030-11-08,0.0,Active,BAHADURJIT BORDE,811,Generated,Yes,Yes,2026-08-03 11:20:14.329915,,Enterprise System
CD00006242,ACC00005993,8569563789493220,Charge,American Express,2025-07-17,2030-07-16,1000000.0,Active,BAHADURJIT BORDE,138,Generated,Yes,No,2026-08-03 11:20:14.331005,,Enterprise System
CD00006243,ACC00005994,4133444281666651,Debit,Mastercard,2023-11-06,2028-11-04,0.0,Blocked,REHAAN SARMA,532,Pending,Yes,Yes,2026-08-03 11:20:14.331005,,Enterprise System
CD00006244,ACC00005995,8207265302774902,Debit,Mastercard,2022-08-17,2027-08-16,0.0,Active,YAGNESH PRADHAN,943,Generated,Yes,No,2026-08-03 11:20:14.331005,,Enterprise System
CD00006245,ACC00005996,8819378120372280,Debit,Visa,2013-08-20,2018-08-19,0.0,Active,KRISHNA PAI,183,Generated,Yes,Yes,2026-08-03 11:20:14.331005,,Enterprise System
CD00006246,ACC00005997,0005116825863730,Credit,American Express,2020-10-25,2025-10-24,100000.0,Active,AADHYA PRASAD,119,Generated,Yes,No,2026-08-03 11:20:14.332757,,Enterprise System
CD00006247,ACC00005998,2309727122885375,Debit,Mastercard,2026-07-30,2031-07-29,0.0,Active,DALBIR RAJAN,814,Generated,Yes,Yes,2026-08-03 11:20:14.332757,,Enterprise System
CD00006248,ACC00005998,8171306852007394,Credit,RuPay,2026-03-01,2031-02-28,200000.0,Active,DALBIR RAJAN,355,Generated,Yes,No,2026-08-03 11:20:14.332757,,Enterprise System
CD00006249,ACC00005999,9960051814527283,Debit,Visa,2016-03-20,2021-03-19,0.0,Active,RAJESHRI VISWANATHAN,455,Generated,No,No,2026-08-03 11:20:14.333699,,Enterprise System
CD00006250,ACC00006000,6509218038556843,Debit,Mastercard,2013-09-02,2018-09-01,0.0,Active,ADWETA NAIR,638,Generated,Yes,Yes,2026-08-03 11:20:14.333699,,Enterprise System
CD00006251,ACC00006000,1584088693928890,Debit,Visa,2020-12-29,2025-12-28,0.0,Active,ADWETA NAIR,494,Generated,Yes,No,2026-08-03 11:20:14.334700,,Enterprise System
CD00006252,ACC00006002,9193687063082403,Debit,RuPay,2024-03-31,2029-03-30,0.0,Active,YAHVI GANESH,476,Generated,Yes,No,2026-08-03 11:20:14.334700,,Enterprise System
CD00006253,ACC00006003,2739266420783275,Debit,Mastercard,2018-04-13,2023-04-12,0.0,Expired,FALGUNI TELLA,132,Pending,Yes,Yes,2026-08-03 11:20:14.334700,,Enterprise System
CD00006254,ACC00006004,3811014796426572,Debit,Visa,2025-01-04,2030-01-03,0.0,Active,AISHANI WALI,503,Generated,No,No,2026-08-03 11:20:14.335700,,Enterprise System
CD00006255,ACC00006005,7880497303953705,Credit,Visa,2026-04-15,2031-04-14,500000.0,Active,HEMA SURI,896,Generated,Yes,Yes,2026-08-03 11:20:14.335700,,Enterprise System
CD00006256,ACC00006006,0448108845787723,Debit,Mastercard,2013-06-24,2018-06-23,0.0,Active,QASIM DASS,601,Generated,Yes,No,2026-08-03 11:20:14.336700,,Enterprise System
CD00006257,ACC00006007,1825726063510357,Debit,Mastercard,2012-08-20,2017-08-19,0.0,Active,HARRISON THAKKAR,569,Generated,Yes,No,2026-08-03 11:20:14.336700,,Enterprise System
CD00006258,ACC00006008,5032664149191983,Credit,Visa,2020-11-17,2025-11-16,50000.0,Active,RISHI DATE,778,Generated,Yes,No,2026-08-03 11:20:14.337700,,Enterprise System
CD00006259,ACC00006009,4432450829602734,Prepaid,Mastercard,2023-06-06,2028-06-04,10000.0,Active,VEDIKA VENKATESH,579,Generated,Yes,No,2026-08-03 11:20:14.337700,,Enterprise System
CD00006260,ACC00006012,4674636139247181,Prepaid,Visa,2024-10-15,2029-10-14,50000.0,Active,IKBAL MUKHOPADHYAY,573,Generated,Yes,No,2026-08-03 11:20:14.337700,,Enterprise System
CD00006261,ACC00006013,3680381108173124,Debit,Visa,2019-01-14,2024-01-13,0.0,Active,MAANAV KADAKIA,310,Generated,Yes,Yes,2026-08-03 11:20:14.338699,,Enterprise System
CD00006262,ACC00006014,3995462105458948,Debit,Visa,2020-07-13,2025-07-12,0.0,Active,ANVI RAMA,115,Generated,Yes,No,2026-08-03 11:20:14.338699,,Enterprise System
CD00006263,ACC00006015,8239100193103337,Debit,Visa,2024-09-16,2029-09-15,0.0,Active,DAKSHA RAJ,325,Generated,Yes,No,2026-08-03 11:20:14.339689,,Enterprise System
CD00006264,ACC00006015,4709781360339537,Credit,RuPay,2025-06-14,2030-06-13,200000.0,Active,DAKSHA RAJ,411,Generated,Yes,No,2026-08-03 11:20:14.339689,,Enterprise System
CD00006265,ACC00006016,2584221717124048,Debit,RuPay,2026-03-30,2031-03-29,0.0,Active,ARYAN BIR,826,Generated,Yes,No,2026-08-03 11:20:14.340693,,Enterprise System
CD00006266,ACC00006016,9378255326792297,Debit,Visa,2020-02-13,2025-02-11,0.0,Active,ARYAN BIR,507,Generated,No,No,2026-08-03 11:20:14.340693,,Enterprise System
CD00006267,ACC00006017,9075994064544681,Debit,Mastercard,2017-10-25,2022-10-24,0.0,Closed,AISHANI MANNAN,568,Generated,Yes,No,2026-08-03 11:20:14.340693,,Enterprise System
CD00006268,ACC00006020,5795331328494117,Debit,RuPay,2021-11-16,2026-11-15,0.0,Active,RAAGINI MAHARAJ,405,Generated,Yes,No,2026-08-03 11:20:14.341707,,Enterprise System
CD00006269,ACC00006021,6284647469284773,Debit,Visa,2025-09-13,2030-09-12,0.0,Active,WATIKA PALAN,677,Generated,Yes,No,2026-08-03 11:20:14.341707,,Enterprise System
CD00006270,ACC00006022,3361339006985626,Debit,Visa,2016-10-10,2021-10-09,0.0,Active,ISHANI KONDA,724,Pending,Yes,No,2026-08-03 11:20:14.342704,,Enterprise System
CD00006271,ACC00006022,1333945824086298,Charge,Mastercard,2015-01-09,2020-01-08,200000.0,Stolen,ISHANI KONDA,323,Generated,Yes,No,2026-08-03 11:20:14.342704,,Enterprise System
CD00006272,ACC00006023,9666119145084601,Debit,Mastercard,2025-04-19,2030-04-18,0.0,Active,FARAJ MALL,310,Generated,Yes,Yes,2026-08-03 11:20:14.343295,,Enterprise System
CD00006273,ACC00006024,7511984475789971,Debit,Visa,2025-04-19,2030-04-18,0.0,Active,NATHANIEL NARAIN,329,Generated,Yes,Yes,2026-08-03 11:20:14.343295,,Enterprise System
CD00006274,ACC00006026,2186261457446959,Debit,Mastercard,2026-04-22,2031-04-21,0.0,Active,CHAMAN LALLA,576,Generated,No,Yes,2026-08-03 11:20:14.344391,,Enterprise System
CD00006275,ACC00006026,2339285258649238,Debit,Mastercard,2026-03-20,2031-03-19,0.0,Active,CHAMAN LALLA,512,Generated,Yes,No,2026-08-03 11:20:14.344391,,Enterprise System
CD00006276,ACC00006027,7231440330334964,Debit,RuPay,2018-05-18,2023-05-17,0.0,Active,JANYA COMAR,389,Generated,Yes,Yes,2026-08-03 11:20:14.344391,,Enterprise System
CD00006277,ACC00006028,6763051672507777,Credit,Visa,2011-05-01,2016-04-29,50000.0,Active,LUCKY PALL,509,Generated,Yes,No,2026-08-03 11:20:14.345405,,Enterprise System
CD00006278,ACC00006028,9328093707758762,Debit,Visa,2013-07-12,2018-07-11,0.0,Active,LUCKY PALL,988,Generated,Yes,No,2026-08-03 11:20:14.345405,,Enterprise System
CD00006279,ACC00006029,4108927690620829,Debit,RuPay,2024-03-31,2029-03-30,0.0,Active,ABHIMANYU SANDAL,754,Pending,Yes,No,2026-08-03 11:20:14.346304,,Enterprise System
CD00006280,ACC00006029,5598544150299444,Debit,Visa,2024-11-26,2029-11-25,0.0,Active,ABHIMANYU SANDAL,888,Generated,Yes,No,2026-08-03 11:20:14.346304,,Enterprise System
CD00006281,ACC00006030,1827418278095679,Debit,Mastercard,2014-08-19,2019-08-18,0.0,Active,REYANSH BERA,376,Generated,Yes,Yes,2026-08-03 11:20:14.347392,,Enterprise System
CD00006282,ACC00006031,1352070803858678,Debit,American Express,2026-03-13,2031-03-12,0.0,Active,ANIKA BERA,324,Generated,No,Yes,2026-08-03 11:20:14.347392,,Enterprise System
CD00006283,ACC00006031,9170024753742088,Debit,Visa,2024-07-03,2029-07-02,0.0,Active,ANIKA BERA,150,Generated,Yes,No,2026-08-03 11:20:14.347392,,Enterprise System
CD00006284,ACC00006033,7295000251164875,Debit,RuPay,2026-04-13,2031-04-12,0.0,Closed,AZAAN DHAR,698,Generated,Yes,No,2026-08-03 11:20:14.348393,,Enterprise System
CD00006285,ACC00006033,9783332682111770,Debit,American Express,2025-05-29,2030-05-28,0.0,Active,AZAAN DHAR,905,Generated,Yes,No,2026-08-03 11:20:14.348393,,Enterprise System
CD00006286,ACC00006035,3753565596999121,Debit,RuPay,2023-07-17,2028-07-15,0.0,Active,HIRAL MEMON,640,Pending,Yes,No,2026-08-03 11:20:14.349392,,Enterprise System
CD00006287,ACC00006035,7675607668072502,Debit,Visa,2023-02-01,2028-01-31,0.0,Active,HIRAL MEMON,367,Generated,Yes,No,2026-08-03 11:20:14.349392,,Enterprise System
CD00006288,ACC00006037,6066021632294943,Debit,Visa,2015-08-21,2020-08-19,0.0,Lost,EKAJA PATIL,806,Generated,Yes,No,2026-08-03 11:20:14.349392,,Enterprise System
CD00006289,ACC00006037,7511426609818698,Prepaid,RuPay,2017-12-25,2022-12-24,25000.0,Active,EKAJA PATIL,757,Generated,Yes,No,2026-08-03 11:20:14.350395,,Enterprise System
CD00006290,ACC00006038,1892642751339836,Debit,Mastercard,2015-08-28,2020-08-26,0.0,Active,ANMOL SONI,702,Generated,Yes,No,2026-08-03 11:20:14.350395,,Enterprise System
CD00006291,ACC00006039,1910513165150390,Debit,Mastercard,2023-03-07,2028-03-05,0.0,Lost,ISAAC RAJA,317,Generated,Yes,No,2026-08-03 11:20:14.351393,,Enterprise System
CD00006292,ACC00006040,3821180717992644,Prepaid,Visa,2026-02-11,2031-02-10,25000.0,Active,YASHICA KALA,269,Generated,Yes,No,2026-08-03 11:20:14.351393,,Enterprise System
CD00006293,ACC00006041,0199162758663521,Debit,Mastercard,2019-07-10,2024-07-08,0.0,Active,BIMALA CONTRACTOR,934,Generated,Yes,No,2026-08-03 11:20:14.352394,,Enterprise System
CD00006294,ACC00006042,2071255832854259,Debit,Mastercard,2024-03-02,2029-03-01,0.0,Active,LEKHA GUPTA,766,Generated,Yes,Yes,2026-08-03 11:20:14.352394,,Enterprise System
CD00006295,ACC00006042,5152418964370821,Charge,RuPay,2019-09-01,2024-08-30,1000000.0,Active,LEKHA GUPTA,808,Generated,Yes,No,2026-08-03 11:20:14.352394,,Enterprise System
CD00006296,ACC00006043,8832244138015950,Debit,RuPay,2025-04-30,2030-04-29,0.0,Active,BRINDA CHAUDRY,658,Generated,Yes,No,2026-08-03 11:20:14.353673,,Enterprise System
CD00006297,ACC00006046,4603394184125317,Credit,RuPay,2015-03-29,2020-03-27,200000.0,Lost,MICHAEL SAXENA,519,Generated,No,No,2026-08-03 11:20:14.353673,,Enterprise System
CD00006298,ACC00006047,8148661549645059,Debit,RuPay,2009-08-28,2014-08-27,0.0,Closed,AARNAV DAS,677,Generated,Yes,Yes,2026-08-03 11:20:14.353673,,Enterprise System
CD00006299,ACC00006048,4778183987629193,Debit,Mastercard,2024-06-13,2029-06-12,0.0,Active,NOAH SARMA,836,Generated,Yes,No,2026-08-03 11:20:14.354678,,Enterprise System
CD00006300,ACC00006049,6583622593831295,Debit,RuPay,2023-07-19,2028-07-17,0.0,Active,CALEB DAYAL,648,Generated,Yes,No,2026-08-03 11:20:14.354678,,Enterprise System
CD00006301,ACC00006049,1951579001399193,Debit,Mastercard,2014-05-17,2019-05-16,0.0,Blocked,CALEB DAYAL,465,Generated,Yes,No,2026-08-03 11:20:14.355676,,Enterprise System
CD00006302,ACC00006054,0043624912635236,Debit,Mastercard,2023-10-18,2028-10-16,0.0,Active,ZAITRA DARA,752,Generated,Yes,No,2026-08-03 11:20:14.355676,,Enterprise System
CD00006303,ACC00006054,2376430161088040,Credit,Visa,2022-06-24,2027-06-23,200000.0,Active,ZAITRA DARA,919,Generated,Yes,Yes,2026-08-03 11:20:14.356683,,Enterprise System
CD00006304,ACC00006055,1831116718858201,Debit,Visa,2022-07-03,2027-07-02,0.0,Active,LOPA AGRAWAL,373,Generated,Yes,No,2026-08-03 11:20:14.356683,,Enterprise System
CD00006305,ACC00006056,3753120895147760,Debit,Visa,2026-06-09,2031-06-08,0.0,Active,BINA PARSA,293,Generated,Yes,No,2026-08-03 11:20:14.356683,,Enterprise System
CD00006306,ACC00006056,0518739936356415,Prepaid,Mastercard,2026-03-13,2031-03-12,10000.0,Active,BINA PARSA,250,Generated,Yes,No,2026-08-03 11:20:14.357680,,Enterprise System
CD00006307,ACC00006058,6256441521917476,Debit,Visa,2025-03-10,2030-03-09,0.0,Active,ADITYA TATA,880,Generated,Yes,Yes,2026-08-03 11:20:14.357680,,Enterprise System
CD00006308,ACC00006059,5630818505186973,Debit,RuPay,2015-09-29,2020-09-27,0.0,Active,HARITA DHINGRA,684,Generated,Yes,Yes,2026-08-03 11:20:14.358680,,Enterprise System
CD00006309,ACC00006060,8910898585698783,Debit,RuPay,2021-08-11,2026-08-10,0.0,Active,SAMUEL SATHE,522,Generated,Yes,No,2026-08-03 11:20:14.358680,,Enterprise System
CD00006310,ACC00006060,0923529093809197,Credit,Visa,2025-09-30,2030-09-29,50000.0,Active,SAMUEL SATHE,590,Generated,Yes,No,2026-08-03 11:20:14.358680,,Enterprise System
CD00006311,ACC00006061,4253917010245877,Prepaid,Mastercard,2011-08-25,2016-08-23,25000.0,Active,KALPIT THAKUR,356,Generated,Yes,No,2026-08-03 11:20:14.359680,,Enterprise System
CD00006312,ACC00006062,4586557058777545,Credit,Mastercard,2019-04-18,2024-04-16,200000.0,Active,TANMAYI NATT,958,Generated,Yes,No,2026-08-03 11:20:14.359680,,Enterprise System
CD00006313,ACC00006062,8184258929593810,Credit,RuPay,2020-07-20,2025-07-19,500000.0,Active,TANMAYI NATT,623,Generated,Yes,No,2026-08-03 11:20:14.360680,,Enterprise System
CD00006314,ACC00006063,4475340203902019,Debit,Visa,2025-12-13,2030-12-12,0.0,Active,CHANAKYA VASA,990,Generated,Yes,Yes,2026-08-03 11:20:14.360680,,Enterprise System
CD00006315,ACC00006063,7123713559692342,Debit,Visa,2026-07-20,2031-07-19,0.0,Blocked,CHANAKYA VASA,973,Generated,No,No,2026-08-03 11:20:14.361687,,Enterprise System
CD00006316,ACC00006064,3506058513321138,Debit,RuPay,2017-07-03,2022-07-02,0.0,Active,EKIYA CHAKRABORTY,471,Generated,Yes,No,2026-08-03 11:20:14.361687,,Enterprise System
CD00006317,ACC00006064,2205066413577485,Debit,RuPay,2011-11-08,2016-11-06,0.0,Active,EKIYA CHAKRABORTY,539,Generated,Yes,Yes,2026-08-03 11:20:14.361687,,Enterprise System
CD00006318,ACC00006065,6049312511268734,Debit,Visa,2019-04-09,2024-04-07,0.0,Active,KAVYA BOASE,808,Generated,Yes,No,2026-08-03 11:20:14.362681,,Enterprise System
CD00006319,ACC00006066,9628147276173880,Debit,RuPay,2025-07-27,2030-07-26,0.0,Active,NILIMA BRAR,276,Generated,Yes,Yes,2026-08-03 11:20:14.363251,,Enterprise System
CD00006320,ACC00006068,9826070991121746,Prepaid,American Express,2025-06-20,2030-06-19,50000.0,Active,AZAD CHANDER,364,Generated,Yes,No,2026-08-03 11:20:14.363251,,Enterprise System
CD00006321,ACC00006068,3182349291906234,Debit,Mastercard,2024-04-02,2029-04-01,0.0,Active,AZAD CHANDER,135,Generated,Yes,No,2026-08-03 11:20:14.363251,,Enterprise System
CD00006322,ACC00006069,6922731604761695,Debit,RuPay,2025-02-08,2030-02-07,0.0,Blocked,WAKEETA JHA,366,Generated,Yes,No,2026-08-03 11:20:14.364342,,Enterprise System
CD00006323,ACC00006070,0469815744539550,Debit,Visa,2024-05-04,2029-05-03,0.0,Active,GOPAL WARRIOR,724,Generated,Yes,No,2026-08-03 11:20:14.364342,,Enterprise System
CD00006324,ACC00006072,2808008313723681,Debit,Mastercard,2025-09-21,2030-09-20,0.0,Active,MATTHEW SHANKER,813,Generated,Yes,No,2026-08-03 11:20:14.365347,,Enterprise System
CD00006325,ACC00006077,5911370942542843,Charge,Mastercard,2018-09-06,2023-09-05,100000.0,Active,HARRISON KOSHY,283,Generated,No,No,2026-08-03 11:20:14.365347,,Enterprise System
CD00006326,ACC00006077,3864843688610147,Debit,Visa,2024-09-15,2029-09-14,0.0,Active,HARRISON KOSHY,600,Pending,Yes,No,2026-08-03 11:20:14.366348,,Enterprise System
CD00006327,ACC00006078,7634640344124188,Debit,Visa,2022-01-23,2027-01-22,0.0,Lost,JOSHUA BANIK,111,Pending,Yes,Yes,2026-08-03 11:20:14.366348,,Enterprise System
CD00006328,ACC00006080,6148130559140004,Credit,RuPay,2023-07-18,2028-07-16,1000000.0,Active,GARIMA HAYER,465,Pending,Yes,No,2026-08-03 11:20:14.366348,,Enterprise System
CD00006329,ACC00006081,5395214889952202,Charge,RuPay,2026-04-28,2031-04-27,500000.0,Active,JACKSON MANNAN,528,Generated,Yes,Yes,2026-08-03 11:20:14.367350,,Enterprise System
CD00006330,ACC00006082,6664391829029680,Debit,Mastercard,2020-11-16,2025-11-15,0.0,Active,POOJA SESHADRI,416,Generated,Yes,No,2026-08-03 11:20:14.367350,,Enterprise System
CD00006331,ACC00006083,1042819620010201,Debit,Mastercard,2025-10-31,2030-10-30,0.0,Active,BALENDRA SHETH,425,Generated,Yes,No,2026-08-03 11:20:14.368349,,Enterprise System
CD00006332,ACC00006084,3335716262764761,Debit,Mastercard,2017-03-07,2022-03-06,0.0,Active,UNNI LOYAL,987,Generated,No,No,2026-08-03 11:20:14.368349,,Enterprise System
CD00006333,ACC00006085,2802067395954808,Credit,Visa,2013-02-04,2018-02-03,50000.0,Active,OM BAWA,307,Generated,Yes,Yes,2026-08-03 11:20:14.368349,,Enterprise System
CD00006334,ACC00006086,3404135055145756,Credit,Visa,2020-03-04,2025-03-03,1000000.0,Active,NIDRA GOYAL,450,Generated,Yes,No,2026-08-03 11:20:14.369338,,Enterprise System
CD00006335,ACC00006088,4341495263661488,Debit,RuPay,2026-01-27,2031-01-26,0.0,Active,YASHODA PATHAK,693,Generated,Yes,No,2026-08-03 11:20:14.369338,,Enterprise System
CD00006336,ACC00006088,4519898089136927,Credit,Visa,2025-07-19,2030-07-18,200000.0,Active,YASHODA PATHAK,142,Generated,Yes,No,2026-08-03 11:20:14.370340,,Enterprise System
CD00006337,ACC00006089,9667134983359044,Debit,Visa,2020-08-29,2025-08-28,0.0,Active,DIYA ANAND,947,Pending,Yes,No,2026-08-03 11:20:14.371262,,Enterprise System
CD00006338,ACC00006090,5837684216889750,Debit,RuPay,2024-01-24,2029-01-22,0.0,Active,REVA CHANDRAN,859,Generated,No,No,2026-08-03 11:20:14.371262,,Enterprise System
CD00006339,ACC00006091,9885625792943240,Debit,Mastercard,2017-10-01,2022-09-30,0.0,Active,DAMINI DUA,743,Generated,Yes,No,2026-08-03 11:20:14.371262,,Enterprise System
CD00006340,ACC00006091,0950602361138747,Debit,RuPay,2022-03-21,2027-03-20,0.0,Active,DAMINI DUA,752,Generated,No,No,2026-08-03 11:20:14.372859,,Enterprise System
